56437
901162
201270
403130
401870
458270
451320
340010
237310
389300
375450
458250
458310
458260
433500
453630
446740
293140
435890
439650
439640
439630
439620
439610
439600
439590
439580
439570
439560
216150
11610
266150
212200
449011
203250
339960
339961
451370
376854
376855
265490
413170
449010
55300
323370
239660
91700
207930
218170
215100
326740
396120
396130
447080
396140
443760
42100
443770
211070
246400
288390
24200
306830
239250
322460
243870
373680
230330
212160
373700
46790
10190
63950
42710
333530
22490
50400
202990
446960
99830
39160
398330
209660
405840
8640
449970
382940
222561
222617
434710
452050
33910
430315
430316
430317
430354
222611
208356
275138
275139
256549
425570
100
447720
447640
447590
369520
430040
24085
222577
222581
24012
24043
65259
24049
24058
440400
40980
40960
34440
34450
34460
34470
430390
209170
307740
288570
291210
310690
214210
42690
366842
443100
4790
441520
376852
376853
356640
440431
440432
440433
440434
440435
440436
440437
440438
440430
438550
410220
426730
433290
401340
381715
401341
381717
435550
212240
347360
347370
432090
432000
345380
425620
425681
422380
33229
19810
422050
422040
261260
354830
361760
33340
234100
388520
33210
413730
31240
31250
31260
94500
94510
94520
94530
8350
8360
8370
8380
31180
31190
31200
31210
31230
420860
420090
419910
307860
322270
411188
411186
411187
411182
411183
411181
411184
411185
411191
411189
411190
411192
411193
411194
418350
372600
371080
371040
363230
351360
351180
349890
348500
343760
330240
330230
326623
326624
322510
305410
305420
305430
305431
300970
300600
268590
267000
267001
243442
243441
243440
234040
218180
231390
115300
19080
19030
353420
409960
409970
409980
409990
351980
402591
362240
362250
362260
362270
362180
362190
362200
362210
362220
362230
361730
361740
361750
361770
361780
361710
361720
413856
413857
413858
413859
413851
413852
413853
413854
413855
377180
326621
326622
660
321640
410720
410280
317650
357660
383310
304490
304491
308340
308341
50640
17340
299270
9219
25860
336390
48136
48137
333070
33550
36110
306190
333071
212753
47889
18450
387350
324630
336920
36120
379160
18460
371740
311580
1309
1313
23330
52003
16420
378920
287530
287531
36140
37420
48173
287540
402230
227132
36160
47936
4932
202570
36170
317260
203343
2130
12370
37970
216152
22360
379480
320600
216153
320601
22362
320602
12380
37980
36190
346720
300640
29540
37990
223591
36200
321641
39530
321642
321643
321644
321645
281710
321646
323950
321647
321648
201330
19060
236660
21110
359030
359031
29560
359032
359033
393850
359034
38010
359035
223870
21120
99200
18049
29570
323970
38020
214150
257160
237450
29580
35725
4240
659
351380
314260
315800
255900
256160
324000
339620
315300
326820
20902
359590
102822
312490
328620
222380
339630
317870
15280
347570
50100
322230
213176
36280
339392
39360
358850
35010
36290
329160
212170
212172
35020
12240
328401
333780
32469
47830
325080
215002
215003
331740
215004
285660
361180
2525
285661
361181
285662
361182
285663
361183
50146
34019
63209
50411
50412
50413
50414
50415
50416
2545
6129
212210
407540
2550
15350
356600
33530
333051
333052
